arm,mbar,dt,seed,epoch,tag_pop,pop_trig,n_tagged,removed,gamma
waveform,32,8,108,79,119,141,24,24,26.0
waveform,32,8,108,80,119,137,22,22,26.0
waveform,32,8,108,81,125,149,24,24,26.0
waveform,32,8,108,82,127,153,26,26,26.0
waveform,32,8,108,83,119,141,24,24,26.0
waveform,32,8,108,84,115,137,22,22,27.0
waveform,32,8,108,85,107,127,22,22,27.0
waveform,32,8,108,86,103,121,20,20,28.0
waveform,32,8,108,87,123,143,24,24,28.0
waveform,32,8,108,88,133,157,26,26,28.0
waveform,32,8,108,89,141,163,28,28,30.0
waveform,32,8,108,90,147,175,30,30,30.0
waveform,32,8,108,91,143,169,28,28,30.0
waveform,32,8,108,92,147,173,28,28,30.0
waveform,32,8,109,55,13,15,2,2,13.0
waveform,32,8,109,56,29,35,6,6,13.0
waveform,32,8,109,57,41,49,8,8,12.0
waveform,32,8,109,58,57,65,10,10,12.0
waveform,32,8,109,59,71,81,14,14,12.0
waveform,32,8,109,60,79,95,16,16,12.0
waveform,32,8,109,61,87,103,18,18,12.0
waveform,32,8,109,62,91,107,18,18,12.0
waveform,32,8,109,63,99,115,20,20,12.0
waveform,32,8,109,64,105,123,20,20,12.0
waveform,32,8,109,65,109,129,22,22,12.0
waveform,32,8,109,66,111,133,22,22,12.0
waveform,32,8,109,67,115,131,22,22,12.0
waveform,32,8,109,68,115,133,22,22,12.0
waveform,32,8,109,69,111,133,22,22,12.0
waveform,32,8,109,70,107,129,22,22,12.0
waveform,32,8,109,71,105,125,20,20,12.0
waveform,32,8,109,72,111,127,22,22,12.0
waveform,32,8,109,73,115,133,22,22,12.0
waveform,32,8,109,74,115,135,22,22,12.0
waveform,32,8,109,75,117,137,22,22,12.0
waveform,32,8,109,76,115,137,22,22,12.0
waveform,32,8,109,77,113,135,22,22,12.0
waveform,32,8,109,78,117,135,22,22,12.0
waveform,32,8,109,79,117,139,24,24,12.0
waveform,32,8,109,80,115,139,24,24,12.0
waveform,32,8,109,81,119,133,22,22,12.0
waveform,32,8,109,82,127,139,24,24,12.0
waveform,32,8,109,83,127,143,24,24,13.0
waveform,32,8,109,84,123,143,24,24,13.0
waveform,32,8,109,85,119,141,24,24,13.0
waveform,32,8,109,86,113,131,22,22,13.0
waveform,32,8,109,87,115,139,24,24,13.0
waveform,32,8,109,88,117,139,24,24,13.0
waveform,32,8,109,89,117,139,24,24,13.0
waveform,32,8,109,90,117,137,22,22,13.0
waveform,32,8,109,91,117,141,24,24,13.0
waveform,32,8,109,92,115,137,22,22,13.0
waveform,32,8,109,93,121,137,22,22,13.0
waveform,32,8,109,94,117,137,22,22,13.0
waveform,32,8,109,95,119,137,22,22,13.0
waveform,32,8,109,96,123,143,24,24,13.0
waveform,32,8,110,55,7,9,2,2,6.0
waveform,32,8,110,56,15,19,4,4,6.0
waveform,32,8,110,57,19,23,4,4,6.0
waveform,32,8,110,58,27,29,4,4,6.0
waveform,32,8,110,59,29,35,6,6,6.0
waveform,32,8,110,60,33,35,6,6,6.0
waveform,32,8,110,61,37,43,8,8,6.0
waveform,32,8,110,62,35,43,8,8,6.0
waveform,32,8,110,63,41,47,8,8,6.0
waveform,32,8,110,64,45,51,8,8,6.0
waveform,32,8,110,65,47,55,10,10,6.0
waveform,32,8,110,66,45,53,8,8,6.0
waveform,32,8,110,67,47,57,10,10,6.0
waveform,32,8,110,68,49,57,10,10,6.0
waveform,32,8,110,69,49,59,10,10,6.0
waveform,32,8,110,70,55,61,10,10,6.0
waveform,32,8,110,71,59,63,10,10,6.0
waveform,32,8,110,72,61,69,12,12,6.0
waveform,32,8,110,73,63,73,12,12,6.0
waveform,32,8,110,74,57,69,12,12,6.0
waveform,32,8,110,75,55,65,10,10,6.0
waveform,32,8,110,76,55,65,10,10,6.0
waveform,32,8,110,77,51,61,10,10,6.0
waveform,32,8,110,78,53,61,10,10,6.0
waveform,32,8,110,79,55,63,10,10,6.0
waveform,32,8,110,80,57,65,10,10,6.0
waveform,32,8,110,81,59,69,12,12,6.0
waveform,32,8,110,82,61,69,12,12,6.0
waveform,32,8,110,83,57,67,12,12,6.0
waveform,32,8,110,84,57,65,10,10,6.0
waveform,32,8,110,85,59,69,12,12,6.0
waveform,32,8,110,86,57,69,12,12,6.0
waveform,32,8,110,87,59,67,12,12,6.0
waveform,32,8,110,88,57,69,12,12,6.0
waveform,32,8,110,89,55,67,12,12,6.0
waveform,32,8,110,90,57,67,12,12,6.0
waveform,32,8,110,91,55,67,12,12,6.0
waveform,32,8,110,92,53,63,10,10,6.0
waveform,32,8,110,93,57,65,10,10,6.0
waveform,32,8,110,94,59,67,12,12,6.0
waveform,32,8,110,95,61,71,12,12,6.0
waveform,32,8,110,96,57,69,12,12,6.0
waveform,32,8,110,97,57,69,12,12,6.0
waveform,32,8,110,98,53,63,10,10,6.0
waveform,32,8,110,99,55,63,10,10,6.0
waveform,32,8,110,100,53,63,10,10,6.0
